;Nframes;final_subj_score;ds;lt;vid_fps;PSNR_vec;PSNR_mean;PSNR_hyst;PSNR_kmeans;PSNR_perc;PSNRhvs_oss_vec;PSNRhvs_oss_mean;PSNRhvs_oss_hyst;PSNRhvs_oss_kmeans;PSNRhvs_oss_perc;SSIM_vec;SSIM_mean;SSIM_hyst;SSIM_kmeans;SSIM_perc;MSSIM_vec;MSSIM_mean;MSSIM_hyst;MSSIM_kmeans;MSSIM_perc;STRRED_vec;STRRED_mean;STRRED_hyst;STRRED_kmeans;STRRED_perc;GMSD_vec;GMSD_mean;GMSD_hyst;GMSD_kmeans;GMSD_perc;NIQE_vec;NIQE_mean;NIQE_hyst;NIQE_kmeans;NIQE_perc;VMAF_vec;VMAF_mean;VMAF_hyst;VMAF_kmeans;VMAF_perc;ns;tsl;continuous_subj_score;SSIM_SQI;MSSIM_SQI;PSNR_SQI;VSQM
67;1918.0;-1.304795083539888;4.0;59.93333333333333;30.0;"[26.2613319  26.12260581 26.0903399  ... 25.79976366 26.00849552
 26.21311889]";27.35536722887851;26.811968342740027;26.24378277331727;25.641231044811203;[21.7263 21.5589 21.5191 ... 20.5732 20.7882 21.0052];22.43806401557284;21.914976246052216;21.691112783639145;20.93499999999999;[0.90178775 0.89762377 0.90127439 ... 0.7852796  0.78597569 0.79216858];0.8951648724137082;0.8824969291134781;0.8807864934555574;0.8572155622562481;[0.88867103 0.88485139 0.88730514 ... 0.8083562  0.8088224  0.81399757];0.8956403854577758;0.8835810291081168;0.8858392277920988;0.8632637957424691;"[ 89.04670347  74.83034417  69.86343412 ... 494.50193696 464.23283414
 464.23283414]";165.68556296351733;129.7692950373246;109.54984246836952;485.4191543936583;[0.16781417 0.17007207 0.1698328  ... 0.18818816 0.18677603 0.18665655];0.15683930390287687;0.14902981690283756;0.14283749630149636;0.17790014848044547;"[10.41013615 10.35214898 10.37063537 ...  9.82156838  9.80438531
  9.5355633 ]";10.155990717387814;9.927065407354794;9.919800539789948;10.679630353526012;[0. 0. 0. ... 0. 0. 0.];2.1830741268070892;0.5891431664467152;2.0787400581885596;0.0;1.0;27.1;"[-0.26197681 -0.26197681 -0.26197681 ... -1.20784747 -1.20749692
 -1.2067958 ]";0.87149;0.8714;25.2976;0.9318981961224847
68;1798.0;-1.189559853557788;0.0;10.866666666666667;30.0;"[27.25274505 27.08783903 27.02157457 ... 27.48236738 27.66393167
 28.04251267]";27.950694564058946;27.35428404134148;26.357242157692124;24.617219377195102;[23.0393 22.8447 22.7702 ... 22.3556 22.5216 22.9214];23.132035205784202;22.554949423683148;20.417765086167364;19.77226404494382;[0.92894362 0.92465674 0.92715751 ... 0.85856482 0.85727773 0.86760058];0.9015278558815287;0.8889923171982436;0.8320349522851394;0.8182313381684376;[0.91257048 0.90835008 0.91021257 ... 0.86495907 0.86429299 0.87224876];0.9013696719457084;0.8896665933048598;0.8354369895291711;0.8258845728096782;"[ 67.0530908   65.25480563  58.69330268 ... 242.72425352 237.61425015
 237.61425015]";163.38991889006357;126.91748709443029;108.94461575979383;531.3393216924405;[0.14411027 0.14714981 0.14795259 ... 0.16322647 0.16297337 0.1596272 ];0.1461225389342655;0.13827487170030003;0.13716251411922264;0.19432121336401212;[9.18479479 9.18248492 9.39237371 ... 8.88939845 8.38849083 8.44736716];9.375114782221944;9.135684551745953;9.127093855738842;10.702386327821767;[7.89473803 7.13809126 7.07276083 ... 6.31908619 4.4149419  2.14903423];9.775870422978482;5.807493126032642;8.204849968936806;0.0;0.0;21.366666666666667;"[-0.39797119 -0.39797119 -0.39797119 ... -0.70513193 -0.70484564
 -0.70504097]";0.90153;0.90137;27.9507;1.0
69;2198.0;-1.115410263906825;13.333333333333334;0.0;30.0;"[27.39971423 27.25891315 27.17416523 ... 27.10419034 27.23404903
 27.27263113]";28.456870118605377;27.85981746318905;27.32660149425096;26.79120338921272;[23.2334 23.0635 22.9722 ... 21.94   22.07   22.1172];23.744103003337056;23.171754873210194;23.027608803423025;22.297633707865174;[0.93434108 0.93105819 0.93222491 ... 0.84409261 0.84247829 0.84227465];0.9209358011988605;0.9093468640391296;0.883961598262075;0.8706117653677828;[0.91700759 0.91377023 0.9144776  ... 0.85386794 0.85336545 0.85304084];0.9169797062605684;0.9058905511341497;0.9094887225504243;0.8864744760636459;"[ 45.73152276  53.93210057  36.78990796 ... 292.34545097 293.49041262
 293.49041262]";115.28743082643986;87.89143407635129;76.79835987816722;487.5118326838163;[0.14166899 0.14397648 0.14482239 ... 0.16616926 0.16673402 0.16638003];0.1371102639815516;0.12982172859020907;0.1242308241277281;0.15538302725565048;[9.24252785 9.0852121  9.26720642 ... 8.92340747 8.60428858 8.47639153];9.132054941264762;8.90483785654356;8.949219598996919;9.770237121410885;"[10.11731104  8.93255614  9.26086    ...  4.80030983  0.99425096
  0.        ]";11.64466907740318;7.3364289671329175;9.773810485024079;0.2486561615811378;2.0;36.666666666666664;"[-0.28519185 -0.28519185 -0.28519185 ... -0.57227502 -0.57148602
 -0.57026486]";0.8243;0.82064;21.9059;0.7726313274993037
70;2048.0;-1.0468327041864154;8.333333333333334;13.866666666666667;30.0;"[27.39971423 27.25891315 27.17416523 ... 26.96655126 27.18511108
 27.16940673]";28.088333461067826;27.495765748165145;27.090392309246045;25.388928044344052;[23.2334 23.0635 22.9722 ... 21.8025 22.0144 22.0021];23.342914460511658;22.769414436121664;22.565415396480436;20.63726853932584;[0.93434108 0.93105819 0.93222491 ... 0.83800412 0.83746933 0.8354941 ];0.9109481773681152;0.8984067720725769;0.862535132525661;0.8409259392986583;[0.91700759 0.91377023 0.9144776  ... 0.84945652 0.84954998 0.8474332 ];0.9090583686341086;0.8972383067913368;0.8711376909127727;0.8563425951289539;"[ 45.73152276  53.93210057  36.78990796 ... 284.36125366 302.26280726
 302.26280726]";145.07910420569272;111.24053069450916;113.16329175531465;751.3395548400736;[0.14166899 0.14397648 0.14482239 ... 0.16863229 0.16834366 0.16882133];0.14230639389293048;0.13467900076002073;0.1260766790555538;0.1816300029756037;[9.24252785 9.0852121  9.26720642 ... 8.97299953 8.57087093 8.50085702];9.37830093843319;9.1369545884673;9.09320698197834;10.748569840597396;"[10.11731104  8.93255614  9.26086    ...  4.44695701  0.62741815
  0.        ]";9.875219191351208;6.279866973782219;8.349492292949321;0.0;1.0;27.233333333333334;"[-0.29457471 -0.29457471 -0.29457471 ... -0.69775878 -0.69691489
 -0.6951498 ]";0.8421;0.84107;23.7299;0.8390369305232058
71;1798.0;-1.4693772854648308;0.0;22.2;30.0;"[27.39971423 27.25891315 27.17416523 ... 27.32103974 27.51029573
 27.63845747]";27.42598218556482;26.828770075282428;26.30321595730058;24.563971038098522;[23.2334 23.0635 22.9722 ... 22.1723 22.342  22.5023];22.62881662958839;22.05051012939732;20.58020459814066;19.694716853932583;[0.93434108 0.93105819 0.93222491 ... 0.85273322 0.85170959 0.85293431];0.888240335364132;0.8739354103570883;0.8283918225864887;0.795847132073367;[0.91700759 0.91377023 0.9144776  ... 0.86050337 0.86021056 0.8611811 ];0.8909479769318225;0.8778555336473947;0.8410940219664764;0.8217107281193821;"[ 45.73152276  53.93210057  36.78990796 ... 238.5692166  257.11282772
 257.11282772]";226.2155063861807;169.54280257174085;167.86177964689642;1237.0029385714136;[0.14166899 0.14397648 0.14482239 ... 0.16449495 0.16431742 0.16319283];0.15145653778070503;0.14362448549122844;0.1380343405554726;0.19567668325297757;[9.24252785 9.0852121  9.26720642 ... 8.96204275 8.3319948  8.41267489];9.635903839859688;9.390306149877809;9.084107595179594;11.029697913140371;"[10.11731104  8.93255614  9.26086    ...  6.41204868  2.12253559
  0.        ]";8.445351446871586;5.4598466132377155;7.2598406367195985;0.0;0.0;18.9;"[-0.3008381  -0.3008381  -0.3008381  ... -0.77629384 -0.77338562
 -0.77030781]";0.88824;0.89095;27.426;1.0
72;1768.0;0.8130251282053317;0.0;0.0;30.0;"[32.73612586 31.89083062 31.71677117 ... 27.41324222 27.85428028
 28.29886113]";28.189130843977857;27.09461356329661;24.78287265819905;20.984608063179454;[28.3877 27.3788 27.1805 ... 22.5223 22.9963 23.3789];23.687409276018045;22.613714436437856;20.36626640325928;16.56788636363636;[0.95450826 0.94805127 0.9448661  ... 0.87673332 0.89142622 0.89720547];0.8779257944892376;0.850682456597305;0.743430292550093;0.6403863673307231;[0.9556717  0.95021342 0.94771927 ... 0.87479729 0.88620183 0.89262392];0.8765315256174857;0.851438058015889;0.7463029789754639;0.6596635563920162;"[142.00872877 186.59840101 166.10364561 ... 249.35917189 183.01387191
 183.01387191]";219.32830762406593;157.19507128521735;158.96372328054537;969.3472653688384;[0.07801808 0.08491517 0.0861356  ... 0.13527902 0.12852074 0.1242509 ];0.1294117971554572;0.11708091723961221;0.11944568265486269;0.22122082206852553;[8.75437767 8.78257709 8.94410625 ... 8.54638838 8.60204552 8.62554225];8.645928243684384;8.308035604005736;8.235772727289897;10.22616065425994;"[28.21159063 26.85535758 28.63389099 ... 16.34124199 13.26996112
 28.43681106]";22.472880916794843;17.21737852701324;18.047104213321067;0.0;0.0;58.93333333333333;"[-0.354204   -0.354204   -0.354204   ...  1.04424546  1.04424546
  1.04423989]";0.87793;0.87653;28.1891;1.0
73;2008.0;-0.2556950512078894;8.0;0.0;30.0;"[30.27983575 30.70055179 29.69962697 ... 24.43272537 24.29816514
 24.05054347]";26.578350730636444;25.556577273773726;24.012994943229995;20.203398635765016;[25.5313 25.9129 24.9057 ... 19.2284 19.0816 18.8125];21.745704807692295;20.74065788276984;19.51005386684219;15.561101136363634;[0.92521192 0.9279682  0.91585888 ... 0.70867035 0.6983529  0.6764333 ];0.8203518343222886;0.7868404398909732;0.6895003449624616;0.5578888898095725;[0.93244771 0.9343917  0.92510959 ... 0.73462868 0.72596572 0.70827298];0.8280007225298783;0.7981527740836604;0.699515455143823;0.5880024222244843;"[288.9629598  284.56665806 408.21937923 ... 848.65980275 943.98444443
 943.98444443]";402.11759278083184;294.3863041198694;267.5810446168086;1572.914970950963;[0.1050388  0.10424037 0.10958265 ... 0.18457355 0.1849752  0.18619771];0.158874849070708;0.14513287819419607;0.14813765140870674;0.2542476094408177;"[10.27248994 10.23085203 10.22779082 ... 10.26571748 10.48168476
 10.31444678]";9.835928114082392;9.455803451635369;9.215207961199344;11.397974035474416;[0.18213931 9.50127532 0.88349603 ... 0.         0.         0.98103841];4.802496508190418;2.2177522667621887;4.285624973997201;0.0;1.0;31.833333333333332;"[-0.34903984 -0.34903984 -0.34903984 ...  0.04089599  0.04019574
  0.03999042]";0.77627;0.78251;22.6731;0.842535596578994
74;1768.0;-1.1740765944944023;0.0;58.93333333333333;30.0;"[29.62877916 28.88206473 29.06134317 ... 24.30919065 23.96693477
 23.64612874]";25.782614704584343;24.82215287954615;24.34755657931871;19.868059769272836;[24.7623 24.0135 24.1721 ... 19.1031 18.7614 18.4205];20.81074304298644;19.86894744582638;19.73877496387249;15.17114431818181;[0.91219207 0.90323635 0.90230613 ... 0.69130894 0.66714754 0.63961357];0.7810652082215895;0.7475883240252291;0.6578976193061785;0.505027777987441;[0.922087   0.91508006 0.91425907 ... 0.7211804  0.70087155 0.67811822];0.7959169953786835;0.765789155024626;0.6708617169534502;0.5456286957851303;"[ 373.66587247  493.70061301  405.19310461 ...  842.1704331  1004.7212341
 1004.7212341 ]";564.1132448178519;417.86977358187806;423.50510482395356;2291.2115646609827;[0.11485475 0.11938388 0.11947712 ... 0.19187183 0.19436852 0.19459965];0.17656193695069197;0.16192997026628023;0.16468812081608566;0.2749532576811047;"[11.18902692 10.97445212 11.27753976 ... 10.88308963 10.84225906
 10.86870237]";10.725401680724769;10.382460794292626;10.082356629786151;11.980307809658546;[0. 0. 0. ... 0. 0. 0.];0.7578230535129049;0.2390283732245217;0.75464509628087;0.0;0.0;58.93333333333333;"[-0.27940696 -0.27940696 -0.27940696 ... -0.9008815  -0.89951388
 -0.89907257]";0.78107;0.79592;25.7826;1.0
75;1888.0;-0.7717880754287114;4.0;58.93333333333333;30.0;"[30.04428843 29.22700394 29.54086001 ... 24.1617787  23.86362114
 23.57745545]";26.09155867406831;25.095301631608397;23.488465963264662;20.07470703397038;[25.1825 24.3427 24.635  ... 18.9573 18.6595 18.3583];21.136280316742106;20.161779094263217;19.20531844621849;15.400705681818181;[0.92062131 0.90999375 0.91194643 ... 0.67863579 0.65643767 0.63104726];0.7976675904409056;0.7641209282004603;0.6703729062929089;0.5305887736213981;[0.9287024  0.92023675 0.92178472 ... 0.71131785 0.69267341 0.6717931 ];0.8093105723633564;0.7791205115723546;0.6823785154630931;0.5679166829139467;"[ 340.33172152  425.93012301  362.31442505 ...  947.22603796 1066.98489853
 1066.98489853]";466.9042019063327;341.9052372122909;336.68222951032016;1854.8181415984436;[0.11121683 0.11771681 0.11603174 ... 0.19454765 0.19633572 0.19720946];0.17129593755105052;0.1568268963157023;0.14181382393607064;0.2644948056656927;"[10.93802721 11.10767298 10.9961257  ... 11.52579959 11.22664188
 11.01576658]";10.636714160233995;10.290528822470332;9.983614580638218;11.946716119167407;[0. 0. 0. ... 0. 0. 0.];0.8673432470022673;0.28944085671819597;0.8635629852444227;0.0;1.0;26.7;"[-0.37075734 -0.37075734 -0.37075734 ... -0.49042155 -0.49082778
 -0.49237216]";0.77904;0.79013;24.0768;0.9307835629307499
76;1768.0;-0.843917600823473;0.0;10.866666666666667;30.0;"[30.27983575 30.70055179 29.69962697 ... 23.77763454 23.31560539
 22.9420162 ]";26.29078655144572;25.31130972558655;23.49798647830597;20.203398635765016;[25.5313 25.9129 24.9057 ... 18.611  18.1643 17.7923];21.42190226244347;20.463149638771032;18.77288287604653;15.561101136363634;[0.92521192 0.9279682  0.91585888 ... 0.66894333 0.6389333  0.6085659 ];0.80341582644636;0.770519579607803;0.6763594387690265;0.4903022966469346;[0.93244771 0.9343917  0.92510959 ... 0.70119971 0.67508526 0.64959596];0.8140872300886421;0.7845560864539949;0.6854000490489619;0.5418093010771444;"[ 288.9629598   284.56665806  408.21937923 ... 1218.56252895 1393.84363032
 1393.84363032]";497.98260442054004;363.2596213693573;373.2049825315139;3118.590725781313;[0.1050388  0.10424037 0.10958265 ... 0.18803964 0.19077531 0.19242029];0.16564892864589065;0.15177468210276654;0.1536414336801459;0.28256235382993405;"[10.27248994 10.23085203 10.22779082 ... 10.13174249 10.04018125
 10.07698465]";10.141533138299515;9.767855592632285;9.3480395182654;11.837850394958412;[0.18213931 9.50127532 0.88349603 ... 0.         0.         1.11248218];4.1169415391990265;1.8626464023247475;3.767358437832521;0.0;0.0;20.966666666666665;"[-0.35787588 -0.35787588 -0.35787588 ... -0.30930829 -0.30841769
 -0.30613496]";0.80342;0.81409;26.2908;1.0
77;2168.0;-0.5910129503475715;13.333333333333334;0.0;30.0;"[30.41818342 30.68494295 29.82060516 ... 23.46780322 23.008515
 22.6430969 ]";26.639262999563417;25.56984062433558;23.757661506109425;20.21664943254923;[25.6655 25.8938 25.0317 ... 18.3026 17.8599 17.4903];21.796908371040736;20.744911017635406;19.17431053147419;15.578264772727273;[0.92661888 0.92762448 0.91741257 ... 0.64174843 0.61037758 0.57565089];0.821947645369354;0.7874275099326047;0.690184224406527;0.5553134812130711;[0.9336055  0.93428178 0.92637357 ... 0.6788318  0.65123959 0.62166447];0.829345383268733;0.7982799812007388;0.6993335374247517;0.5874739187946352;"[ 290.20712144  261.69050395  351.01405527 ... 1332.32520316 1454.01156972
 1454.01156972]";394.1144295217454;287.415089427637;283.8906994224752;1572.8101811789738;[0.10280397 0.10489366 0.10791878 ... 0.19385324 0.19683984 0.19932924];0.15881042802460568;0.14452026796243905;0.1476963980545445;0.25481552844157024;"[10.25938226 10.20185457 10.13197242 ... 10.19869003 10.09965572
 10.03512601]";9.843333052060096;9.468977746938473;9.2699670614317;11.387374302714909;[0.         8.91999031 0.99201803 ... 0.         0.         0.8752323 ];4.755552018515534;1.9670836985949844;4.250068167930227;0.0;2.0;36.266666666666666;"[-0.29936183 -0.29936183 -0.29936183 ... -0.19491652 -0.19538842
 -0.19618897]";0.7403;0.74602;20.4054;0.7515890271583554
78;2018.0;-0.5249365237113216;8.333333333333334;13.9;30.0;"[21.8849428  21.71040599 21.53122981 ... 24.39641511 24.20331989
 23.99997784]";24.826039498432085;23.769091902781405;21.442585007811864;17.359966210363034;[17.4196 17.2352 17.0181 ... 19.1862 18.9911 18.7672];19.95209196832581;18.901539938661365;17.242258650809006;12.398325000000005;[0.80697764 0.79337461 0.78158787 ... 0.70654339 0.69203971 0.67308299];0.7508636188988176;0.709848472655199;0.6107201820324671;0.41895092991703103;[0.82893673 0.81840456 0.80812778 ... 0.73314003 0.72110438 0.70576394];0.7675480271375881;0.7303803855640572;0.6293105254232356;0.46313719545032933;"[ 930.69004735  981.30631126  942.4187748  ...  828.69216612 1018.62078457
 1018.62078457]";624.8704583042471;459.36222036098343;449.2279075622638;3263.674934300447;[0.15324577 0.15556128 0.16000362 ... 0.18381303 0.18499287 0.18562467];0.17516808529584973;0.15985242899040863;0.1524666016593984;0.2606209847551448;"[10.20185457 10.13197242 10.67944569 ... 11.67618154 10.33420436
 10.49025461]";10.032452016602887;9.65133559842445;9.282747136027217;11.447310337831098;[0.         0.         0.         ... 0.         0.         1.19811654];1.8812532927293404;0.6330203980851279;1.784452301906078;0.0;1.0;26.833333333333332;"[-0.31710841 -0.31710841 -0.31710841 ... -0.18802652 -0.18802652
 -0.1878942 ]";0.70062;0.71505;20.8897;0.8365420366600712
79;1768.0;-0.8381188853497225;0.0;22.2;30.0;"[30.41818342 30.68494295 29.82060516 ... 23.94191296 23.36333751
 22.97222593]";26.080690984391616;25.100628644921205;23.509578294983346;20.21664943254923;[25.6655 25.8938 25.0317 ... 18.7634 18.208  17.8045];21.162270079185546;20.199701850665093;18.660140033413157;15.578264772727273;[0.92661888 0.92762448 0.91741257 ... 0.67629881 0.64144326 0.60934458];0.7911418544139287;0.7572418574171299;0.6623513087570524;0.5049172334237064;[0.9336055  0.93428178 0.92637357 ... 0.70800481 0.67743793 0.6504003 ];0.804270227192044;0.7737440698784482;0.6812194606720113;0.5557680758296527;"[ 290.20712144  261.69050395  351.01405527 ... 1143.57933097 1280.58008965
 1280.58008965]";533.3562047484564;391.0675253230081;404.5717617562282;2789.142032733434;[0.10280397 0.10489366 0.10791878 ... 0.18803957 0.19136446 0.19220558];0.17034378470763387;0.1562913774937528;0.1500046530615122;0.28257897513605984;"[10.25938226 10.20185457 10.13197242 ... 10.20796604  9.93088481
 10.07541062]";10.24974895001347;9.889966346427077;9.432209588855173;11.807439330685924;[0.         8.91999031 0.99201803 ... 0.         0.         0.68357893];3.487580859431217;1.479117665638502;3.238988703985055;0.0;0.0;18.5;"[-0.24815506 -0.24815506 -0.24815506 ... -0.18096331 -0.18158692
 -0.18015063]";0.79114;0.80427;26.0807;1.0
80;1797.0;1.0667041764150402;0.0;0.0;30.0;"[29.42417773 29.34802204 29.49843661 ... 31.08095903 31.88751002
 31.08789087]";31.627838666643427;30.748563166819782;29.740480824705116;26.41334781398518;[25.998  25.8953 26.1429 ... 26.5591 27.6388 26.6036];27.416433444629934;26.57184203099046;25.87607751670326;22.785160674157314;[0.94368083 0.94031449 0.94411873 ... 0.91468835 0.93248487 0.91360034];0.9406603204953567;0.9264194479560293;0.9204662456312606;0.8920722956924909;[0.92629015 0.92355983 0.92659754 ... 0.91753065 0.93115793 0.91634525];0.9357189438478607;0.923086796661211;0.9148543704949991;0.881192913439949;"[ 45.50271018  50.06428657  40.42625474 ... 144.95841866  95.4135406
  95.4135406 ]";78.60695618587465;55.888516998417145;59.47755481327915;226.23818824876435;[0.09559849 0.09777924 0.09488234 ... 0.10795012 0.09761368 0.10682986];0.09095253739081684;0.08358519226254166;0.07417055006411377;0.12733979909160906;[7.67782755 7.66190311 8.19108036 ... 8.11743182 8.26886678 8.02624383];8.389651568572233;8.134911914479718;8.15843047044627;9.71172900019838;"[29.21923393 32.78563951 34.35678018 ... 19.92658652 31.21576082
 19.10662854]";32.33909466422423;26.662572118930306;26.635985655406582;14.172649172815799;0.0;59.9;"[-0.50044409 -0.50044409 -0.50044409 ...  1.0657102   1.06539505
  1.06492168]";0.94066;0.93572;31.6278;1.0
81;2037.0;-0.5978971251741015;8.0;0.0;30.0;"[27.59442029 27.53629522 27.58968225 ... 29.90847098 29.61181984
 30.22001904]";29.58831675910917;28.76026595892353;27.776450675929848;24.75468030133996;[23.242  23.1867 23.2627 ... 25.0848 24.7873 25.4355];24.833023817473507;24.033456144383347;23.128559184900254;20.322713483146075;[0.89112077 0.8866201  0.88828104 ... 0.87984364 0.87580752 0.88738806];0.892921327576145;0.8747797577450319;0.8643421711829176;0.8155963553051278;[0.87869272 0.87508749 0.87658117 ... 0.8902377  0.88606484 0.89567975];0.8957971781969694;0.8799839439357492;0.8621791806975669;0.8113133083972731;"[108.13053978 115.21901938  84.58546907 ... 185.15571828 216.01643044
 216.01643044]";178.97897520128728;131.88655758942193;131.20095905702138;436.63390996903;[0.13767091 0.13828954 0.13602709 ... 0.13271716 0.1334147  0.1291937 ];0.12408781048161407;0.11540894613779333;0.10153523816450467;0.16972485651227667;[8.8491648  8.87053948 9.497671   ... 9.36783821 9.25627635 9.36599592];9.63461313118065;9.359096078412612;9.302182415645387;10.76249277182439;[0.         3.28689209 3.66716211 ... 0.         0.         0.        ];5.577927165208848;2.3402509769499864;4.741865966612422;0.0;1.0;32.333333333333336;"[-0.34861225 -0.34861225 -0.34861225 ... -0.2746766  -0.27484693
 -0.27464712]";0.84021;0.84132;25.4185;0.844868495397874
82;1797.0;-1.030566177519256;0.0;59.9;30.0;"[26.89926311 26.60224762 26.6588972  ... 27.93775042 28.5186654
 27.29486705]";28.407788654957695;27.622952716175945;26.686568224093865;23.93859660413053;[22.2488 21.9041 21.9836 ... 22.9508 23.5043 22.3635];23.474055926544207;22.712177320776323;21.820782453279918;19.2263797752809;[0.85711528 0.84286984 0.84624905 ... 0.80562833 0.8276077  0.78633969];0.8529853876898277;0.8327051027869753;0.8175935635530861;0.7542315396836516;[0.85061846 0.83882767 0.84128825 ... 0.83229356 0.84985619 0.81228625];0.8641632493849948;0.8466019422583017;0.8239959483650047;0.7603746313092834;"[117.41693394 150.87078252 151.39977023 ... 646.99852177 478.7534284
 478.7534284 ]";294.0631831189974;221.32970311770066;219.97312489219436;715.4618504688221;[0.15629987 0.16076521 0.16022234 ... 0.16109273 0.15605745 0.16263512];0.1432837698173041;0.1343140556297399;0.11750272836107059;0.19381902913273127;"[10.80211366 10.17967294 10.38151928 ... 10.5450177  10.61567343
 10.38840901]";10.611023767291448;10.338241938972478;10.323132100350517;11.577280510561202;[0. 0. 0. ... 0. 0. 0.];0.2564974131641921;0.055584734839615006;0.25574000402998587;0.0;0.0;59.9;"[-0.32207201 -0.32207201 -0.32207201 ... -0.90660778 -0.90883171
 -0.9113408 ]";0.85299;0.86416;28.4078;1.0
83;1917.0;-0.7860505981433448;4.0;59.9;30.0;"[27.11630556 26.81498056 26.85982397 ... 29.29913787 29.00781072
 29.43871641]";28.844156776584473;28.01949534205922;27.01154237282059;24.175740443976043;[22.5215 22.1598 22.2197 ... 24.3519 24.0483 24.5024];23.93225047301058;23.13152699359224;22.1333095445124;19.514865168539323;[0.87040864 0.85581499 0.85794372 ... 0.86329407 0.85672478 0.86447667];0.8691983141442803;0.8503491334390142;0.8355870150591864;0.7778853016348072;[0.86133181 0.84889481 0.85046939 ... 0.87758584 0.87152695 0.87785868];0.8767687069966287;0.8602409687542457;0.8366025481397202;0.7788753034950064;"[106.35875547 125.89325631 114.31454994 ... 251.14236628 255.85971645
 255.85971645]";228.96817742991226;169.098691087423;167.29653562835318;550.3375394862607;[0.15233315 0.15815063 0.15717148 ... 0.14350249 0.14437274 0.14139825];0.13805226463382622;0.12861971743357314;0.11307701352925961;0.18952318224993742;"[10.57285595  9.98383324 10.13018514 ... 10.0229217  10.33452519
 10.26971249]";10.527504546263756;10.248523854143041;10.236770090088003;11.49368621675557;[0. 0. 0. ... 0. 0. 0.];0.4763138306457759;0.10570017241989565;0.46742150736384774;0.0;1.0;27.2;"[-0.31340333 -0.31340333 -0.31340333 ... -0.52929249 -0.52785329
 -0.52577944]";0.84624;0.85328;26.6685;0.9318616201203314
84;1797.0;-0.8069170219158527;0.0;10.866666666666667;30.0;"[27.59442029 27.53629522 27.58968225 ... 28.60206391 28.05460652
 28.3063174 ]";29.03144261867807;28.14205617234292;25.796863026817036;23.158487609862153;[23.242  23.1867 23.2627 ... 23.7057 23.1294 23.3862];24.222429827490227;23.351723687232415;21.455126370095;18.27299101123595;[0.89112077 0.8866201  0.88828104 ... 0.83076127 0.81530172 0.81615591];0.8656785179945092;0.8424724156013756;0.7492942305661023;0.6620763495016309;[0.87869272 0.87508749 0.87658117 ... 0.85100593 0.83802141 0.83908553];0.8742156244952259;0.8543297279855846;0.7682049164574741;0.7039956043053707;"[108.13053978 115.21901938  84.58546907 ... 429.101963   546.72130873
 546.72130873]";264.2031147030919;189.05402936349384;208.51672855816636;1413.3723203606232;[0.13767091 0.13828954 0.13602709 ... 0.14875551 0.15322638 0.15299359];0.13305786992130433;0.1238206387647802;0.11653155444973484;0.20425207853001542;[8.8491648  8.87053948 9.497671   ... 9.66130308 9.73833577 9.80795265];9.898918539379448;9.599675457728331;9.503305813125452;11.06084508081685;[0.         3.28689209 3.66716211 ... 0.         0.         0.        ];5.187957271481996;2.2622699052881963;5.1687476065758515;0.0;0.0;21.466666666666665;"[-0.33550421 -0.33550421 -0.33550421 ... -0.30974175 -0.31026601
 -0.30970236]";0.86568;0.87422;29.0314;1.0
85;2197.0;-0.8645176986557164;13.333333333333334;0.0;30.0;"[27.67239182 27.51306211 27.64487375 ... 29.25521911 28.84912235
 29.36627605]";29.63801106057836;28.745728917472896;27.828851417788876;24.772521673281997;[23.3499 23.1669 23.3337 ... 24.3619 23.9379 24.473 ];24.88706928213688;24.01623464060077;23.26367960588372;20.332385393258424;[0.8939912  0.88674695 0.89007736 ... 0.85353695 0.84561222 0.85671091];0.8931177079632379;0.8739990102653055;0.8677192149138768;0.8171927914805723;[0.88114738 0.87511132 0.87792443 ... 0.86993408 0.8629747  0.87208827];0.8959287330009587;0.8792090038724089;0.8638388286242511;0.8140034861045681;"[107.22986344 113.76988117  80.68362414 ... 284.75277335 335.92433856
 335.92433856]";176.8800225965768;128.97582563912704;132.370679971741;457.23641322791036;[0.13603486 0.13864798 0.13612702 ... 0.14292373 0.14617462 0.14163326];0.12391486180738108;0.1152111021888753;0.10070663470503943;0.16937076422996408;[8.8032827  8.98865454 9.69115529 ... 9.73416284 9.58026769 9.68693051];9.641303636781338;9.364536427352364;9.259481980829287;10.766759499973572;[0.         2.85196294 3.80539208 ... 0.         0.         0.        ];6.279145251705171;2.881418419372813;5.399590278166733;0.0;2.0;36.766666666666666;"[-0.31297676 -0.31297676 -0.31297676 ... -0.45220946 -0.45261785
 -0.4535941 ]";0.79863;0.80066;22.7873;0.7550606885282967
